ID,DATA,LABEL
TAM_HUAI_TR_1080,തകരപറമ്പിൽ കിട്ടാത്ത എന്ത്  ഗാഡ്ജെറ്റ്സ് ആണ് ഉള്ളെ തകരപറമ്പിൽ കിട്ടാത്ത ഒരു ഗാഡ്ജെറ്റ്സ് ആണ് ഉള്ളെ,HUMAN
TAM_HUAI_TR_1081,ഈ വടക്ക് നോക്കി യന്ത്രം വച്ച് വീട്ടിൽ പോകാൻ അറിയുന്ന ആരേലും ഉണ്ടോടെ ഈ വടക്ക് നോക്കി യന്ത്രം വച്ച് വീട്ടിൽ പോകാൻ അറിയുന്ന ആരെങ്കിലും ഉണ്ടോടെ,HUMAN
TAM_HUAI_TR_1082,ഈ ഗാഡ്ജെറ്റ്സ് ഉപയോഗിച്ച ശേഷം എൻ്റെ ജീവിതംതന്നെ മാറിമറിഞ്ഞു.പേനയിലെ കോമ്പസ് നോക്കി ഐലാൻഡിൽ നിന്നും വീട്ടിലേക്ക് പോവാൻ പറ്റി ഈ ഗാഡ്ജെറ്റ്സ് ഉപയോഗിച്ച ശേഷം എൻ്റെ ജീവിതംതന്നെ മാറിമറിഞ്ഞു.പേനയിലെ കോമ്പസ് ##റ്റൺ ഐലാൻഡിൽ നിന്നും വീട്ടിലേക്ക് പോവാൻ പറ്റി,HUMAN
TAM_HUAI_TR_1083,ബ്ലാക്ക് പാന്തർ നോവ ലോഞ്ചർ  ഒത്തിരി ഫ്രണ്ട്സിന് ഇഷ്ടപ്പെട്ടു. 2 പേർക്ക് ഞാൻ ലോഞ്ചർ റെഡി ആക്കി ബ്ലാക്ക് പാന്തർ നോവ ലോഞ്ചർ ഒത്തിരി ഫ്രണ്ട്സിന് ഇഷ്ടപ്പെട്ടു. 2 . ഞാൻ ലോഞ്ചർ റെഡി ആക്കി,HUMAN
TAM_HUAI_TR_1084,20 രൂപക്ക് പെൻ മൊബൈൽ സ്റ്റാൻഡും 30 രൂപക്ക് അഡ്ജസ്റ്റ് ചെയ്യാൻ പറ്റുന്ന ഏത് വെയ്റ്റ് ഉള്ള ഫോൺ ഉം വെക്കാൻ പറ്റുന്ന സ്റ്റാൻഡ് ഉം കൂട്ടുമ്പോളാണ് 200 രൂപേടെ സ്റ്റാൻഡ് 20 രൂപക്ക് പെൻ മൊബൈൽ സ്റ്റാൻഡും 30 രൂപക്ക് അഡ്ജസ്റ്റ് ##ചെയ്യാൻ പറ്റുന്ന ഏത് വെയ്റ്റ് ഉള്ള ഫോൺ ഉം വെക്കാൻ പറ്റുന്ന സ്റ്റാൻഡ് ഉം കൂട്ടുമ്പോളാണ് 200 രൂപേടെ സ്റ്റാൻഡ്,HUMAN
TAM_HUAI_TR_1085,ആ വെടക്ക് നോക്കി യന്ത്രം ഉള്ള സാധനം എനിക്ക് വേണം അല്ല വടക്ക് നോക്കി യന്ത്രം ആ വെടക്ക് നോക്കി യന്ത്രം ഉള്ള സാധനം എനിക്ക് വേണം അല്ല വടക്ക് ഒരു യന്ത്രം,HUMAN
TAM_HUAI_TR_1086,ആ ബ്ലൂട്ടൂത് റിസീവർ കണക്ട് ചെയിടു കാണിച്ചില്ല. അടു കൊള്ളില്ല  ആ സമയത്ത് റിസീവർ കണക്ട് ചെയിടു കാണിച്ചില്ല. അടു കൊള്ളില്ല,HUMAN
TAM_HUAI_TR_1087,നിങ്ങളറിഞ്ഞോ ഇത് കണ്ടന്റെ ജീവിതം മാറി മറിഞ്ഞു ഗുയ്സ് ഞാനിപ്പോ വേറെ ഏതോ ലെവലിലാണ് നിങ്ങളറിഞ്ഞോ ഇത് കണ്ടന്റെ ജീവിതം മാറി മറിഞ്ഞു ഗുയ്സ് വരുന്നത് വേറെ ഏതോ ലെവലിലാണ്,HUMAN
TAM_HUAI_TR_1088,"ആ ബ്ലൂട്ടൂത് ഇല്ലാത്ത സാധനം ടീവീ ആണെങ്കിൽ, ഇത് കുത്തിയാൽ മൂവി പ്ളേ ചെയ്യാൻ പറ്റില്ല ആ ബ്ലൂട്ടൂത് ഉള്ള സാധനം ടീവീ ആണെങ്കിൽ, ഇത് കുത്തിയാൽ മൂവി പ്ളേ ചെയ്യാൻ പറ്റില്ല",HUMAN
TAM_HUAI_TR_1089,ഈ നൂറ് രുപയുടെ ഹെഡ്ഫോൺ മുംബൈയില്‍ 25 രൂപയ്ക്ക് കിട്ടു. ചീപ്പ് ക്വാളിറ്റി പക്ഷേ അത്യാവശ്യം ആണെങ്കിൽ യൂസ് ചെയ്യാന്‍ കൊള്ളാം. ഈ നൂറ് രുപയുടെ ഹെഡ്ഫോൺ മുംബൈയില്‍ 25 ന് കിട്ടു. ചീപ്പ് ക്വാളിറ്റി പക്ഷേ അത്യാവശ്യം ആണെങ്കിൽ യൂസ് ചെയ്യാന്‍ കൊള്ളാം.,HUMAN
TAM_HUAI_TR_1090,ഇതിൽ സാനിറ്റൈസർ ഡിസ്പെൻസർ ഞാൻ 2 എണ്ണം വാങ്ങിയിരുന്നു ഒട്ടും ക്വളിറ്റി ഇല്ല ബാറ്ററി ബാക്കപ്പും കുറവാണ്. കുറച്ചൂടെ ക്യാഷ് കൊടുത്ത് നല്ലത് വാങ്ങിയാൽ ആ ക്യാഷ് ലാഭിക്കാം എനിക്ക് 2 ദിവസം പോലും ഉപയോഗിക്കാൻ കഴിഞ്ഞില്ല ഇതിൽ സാനിറ്റൈസർ ഡിസ്പെൻസർ ഞാൻ 2 എണ്ണം വാങ്ങിയിരുന്നു ഒട്ടും ക്വളിറ്റി ഇല്ല ബാറ്ററി ബാക്കപ്പും കുറവാണ്. കുറച്ചൂടെ ക്യാഷ് കൊടുത്ത് നല്ലത് വാങ്ങിയാൽ കൂടുതൽ ക്യാഷ് ലാഭിക്കാം എനിക്ക് 2 ദിവസം പോലും ഉപയോഗിക്കാൻ കഴിഞ്ഞില്ല,HUMAN
TAM_HUAI_TR_1091,ടെക്ക് ഓക്യ കൊള്ളാം സ്പ്രേ അത് ചൈനീസ് പൊട്ട പ്രോഡക്ട്  ആണ് .. റിവ്യൂ  നോക്കിയ  വാങ്ങനെ തോന്നില്ല ടെക്ക് ഓക്യ കൊള്ളാം സ്പ്രേ അത് ചൈനീസ് പൊട്ട പ്രോഡക്ട് ആണ് .. . നോക്കിയ വാങ്ങനെ തോന്നില്ല,HUMAN
TAM_HUAI_TR_1092,ലാപ്ടോപ്പ് ക്യാമറ മറയ്ക്കുവാനുള്ള ആ ചെറിയ 'സുന' ഇപ്പോൾ മനോഹരമായി പ്രവർത്തിക്കുവാണ്.  ലാപ്ടോപ്പ് ക്യാമറ മറയ്ക്കുവാനുള്ള ആ ചെറിയ മുറി ഇപ്പോൾ മനോഹരമായി പ്രവർത്തിക്കുവാണ്.,HUMAN
TAM_HUAI_TR_1093,500രൂപയിൽ താഴെയുള്ള പ്രൊഡക്ടുകൾക്കു ഡെലിവറി ചാർജ് ഉണ്ടാകും അപ്പോൾ റേറ്റ് കൂടും. 500രൂപയിൽ താഴെയുള്ള പ്രൊഡക്ടുകൾക്കു ഡെലിവറി ചാർജ് ഉണ്ടാകും അപ്പോൾ വേഗം കൂടും.,HUMAN
TAM_HUAI_TR_1094,"ഇലക്ട്രിക്ക് സ്‌കൂട്ടറിന്റെ ലിഥിയം അയൺ ബാറ്ററി വിലക്കുറവിൽ കിട്ടുമെങ്കിൽ ആക്രിക്കടയിൽ ക്കളയാതെ ജനങ്ങൾക്ക് ആ വാഹനം ഉപയോഗിക്കാമായിരിന്നു ഇലക്ട്രിക്ക് , ലിഥിയം അയൺ ബാറ്ററി വിലക്കുറവിൽ കിട്ടുമെങ്കിൽ ആക്രിക്കടയിൽ ക്കളയാതെ ജനങ്ങൾക്ക് ആ വാഹനം ഉപയോഗിക്കാമായിരിന്നു",HUMAN
TAM_HUAI_TR_1095,റെഡ്മി ലൈറ്റ് ഇൽ ആൽക്കലൈൻ ബാറ്ററി ഇടണം..... ഇല്ലെങ്കിൽ ബാറ്ററി വാങ്ങിച്ചു മുടിയും റെഡ്മി ലൈറ്റ് ഇൽ ആൽക്കലൈൻ ബാറ്ററി ഇടണം..... . ബാറ്ററി വാങ്ങിച്ചു മുടിയും,HUMAN
TAM_HUAI_TR_1096,ചേട്ടാ മിസ്റ്റ് സ്പ്രേയർ എന്റെ ഉള്ളിൽ നിന്ന് വരുന്ന ഈറപം ഇലക്ട്രോണിക് ഡിവൈസിനു ഇഷ്യൂ ആണ്. ചേട്ടാ മിസ്റ്റ് സ്പ്രേയർ എന്റെ ഉള്ളിൽ നിന്ന് വരുന്ന ഒരു ഇലക്ട്രോണിക് ഡിവൈസിനു ഇഷ്യൂ ആണ്.,HUMAN
TAM_HUAI_TR_1097,ഞാൻ റീന്യൂഡ്  കീ ബോർഡ് വാങ്ങിയപ്പോൾ ഉപയോഗിച്ചു പഴകിയ ഒരു കീബോർഡ് പുതിയ ബോക്സിൽ ഇട്ടു അയച്ചുതന്നു. ഞാൻ റീന്യൂഡ് കീ ബോർഡ് സംവിധാനം ഉപയോഗിച്ചു പഴകിയ ഒരു കീബോർഡ് പുതിയ ബോക്സിൽ ഇട്ടു അയച്ചുതന്നു.,HUMAN
TAM_HUAI_TR_1098,ഞാൻ ഇന്ന് റീന്യൂഡ് റിയൽമി ഫോൺ വാങ്ങി ബട്ട് മൊബൈലിനു ഒരു കുഴപ്പവും ഇല്ല പക്ഷെ 1+ ഏതോ ഒരു ലോക്കൽ ചാർജർ ആണ് ഉള്ളത് അതുകൊണ്ട് ഞാൻ റിട്ടേൺ അയക്കാനും ബട്ട് ഞാൻ എസ്ബിഐ ബാങ്ക് വച്ചാണ് ചെയ്തത്....മൊബൈൽ റിട്ടേൺ കൊടുക്കുമ്പോൾ എന്റെ പയിസ അകൗണ്ടിലോട്ട് കേറുലെ .. ആമസോണിൽ റിട്ടേൺ കാണിക്കുന്നില്ല റിപ്ലൈസ് ആണ് കാണിക്കുന്നത് ഞാൻ ഇന്ന് റീന്യൂഡ് ആയി ഫോൺ വാങ്ങി ബട്ട് മൊബൈലിനു ഒരു കുഴപ്പവും ഇല്ല പക്ഷെ 1+ ഏതോ ഒരു ലോക്കൽ ചാർജർ ആണ് ഉള്ളത് അതുകൊണ്ട് ഞാൻ റിട്ടേൺ അയക്കാനും ബട്ട് ഞാൻ എസ്ബിഐ ബാങ്ക് വച്ചാണ് ചെയ്തത്....മൊബൈൽ റിട്ടേൺ കൊടുക്കുമ്പോൾ എന്റെ പയിസ അകൗണ്ടിലോട്ട് കേറുലെ .. ആമസോണിൽ റിട്ടേൺ കാണിക്കുന്നില്ല റിപ്ലൈസ് ആണ് കാണിക്കുന്നത്,HUMAN
TAM_HUAI_TR_1099,ഞാൻ ഒരു ഹോണർ മാജിക്‌ വാച്ച് റീന്യൂഡ്  ആയിട്ടുള്ള ഒരു വാച്ച് വാങ്ങിച്ചായിരുന്നു. ബട്ട് അതിന്റെ കളർ ഞാൻ ഉദ്ദേശിച്ചതല്ല. ഇപ്പോൾ അവർ ഇത് റിട്ടേൺ എടുക്കുന്നില്ല. അവർ പറയുന്നത് വാച്ചിന് എന്തേലും കംപ്ലൈന്റ്റ്  ഉണ്ടെങ്കിലേ റിട്ടേൺ എടുക്കുകയുള്ളു എന്ന്. ഞാൻ ഒരു ഹോണർ മാജിക്‌ വാച്ച് റീന്യൂഡ് ആയിട്ടുള്ള ഒരു വാച്ച് വാങ്ങിച്ചായിരുന്നു. ബട്ട് അതിന്റെ കളർ ഞാൻ ഉദ്ദേശിച്ചതല്ല. ഇപ്പോൾ അവർ ഇത് റിട്ടേൺ എടുക്കുന്നില്ല. അവർ പറയുന്നു വാച്ചിന് എന്തേലും കംപ്ലൈന്റ്റ് ഉണ്ടെങ്കിലേ റിട്ടേൺ എടുക്കുകയുള്ളു എന്ന്.,HUMAN
TAM_HUAI_TR_1100,ഞാൻ വാങ്ങിയിട്ടുണ്ട്... പക്കാ ഫ്രോഡ് ടീംസ് ആണ്. ഒരു ക്വാളിറ്റിയും ഇല്ലാത്ത ചണ്ടി ഐറ്റംസ്. ക്യാഷ് പോയത് മിച്ചം. ആകെ ഉപകാരം ആയത് മൊബൈൽ സ്റ്റാൻഡ്സ് മാത്രം. ഞാൻ വാങ്ങിയിട്ടുണ്ട്... പക്കാ ഫ്രോഡ് ടീംസ് ആണ്. ഒരു ക്വാളിറ്റിയും . ചണ്ടി ഐറ്റംസ്. ക്യാഷ് പോയത് മിച്ചം. ആകെ ഉപകാരം ആയത് മൊബൈൽ സ്റ്റാൻഡ്സ് മാത്രം.,HUMAN
TAM_HUAI_TR_1101,12 രൂപയുടെ സ്ഥാനത്തിന് 99 രൂപ ഡെലിവറി ചാർജ് 12 രൂപയുടെ നികുതി 99 രൂപ ഡെലിവറി ചാർജ്,HUMAN
TAM_HUAI_TR_1102,നാപ്റ്റോളിൽ ഇതൊക്കെ ഇതിലും വില കുറവിനു കിട്ടും നാപ്റ്റോളിൽ നിന്ന് ഇതിലും വില കുറവിനു കിട്ടും,HUMAN
TAM_HUAI_TR_1103,ക്ളീനർ പേരെന്താ ഏത് ഡിയോ ഡാപ്പാ എന്താണ് ആ വാക്കിങ് ക്ലീനറിന്റെ പേര് ഒന്ന് പറയൂ ക്ളീനർ പേരെന്താ ഏത് ##താ ഡാപ്പാ എന്താണ് ആ വാക്കിങ് ക്ലീനറിന്റെ പേര് ഒന്ന് പറയൂ,HUMAN
TAM_HUAI_TR_1104,കൊതുക് മാത്രം വരുന്നില്ല ഇതിന്റെ അടുത്ത് ബാക്കി എല്ലാ പ്രാണികളും വരുന്നുണ്ട് കൊതുക് മാത്രം വരുന്നില്ല ഇതിന്റെ അടുത്ത് വരുന്ന എല്ലാ പ്രാണികളും വരുന്നുണ്ട്,HUMAN
TAM_HUAI_TR_1105,ആദ്യം പറഞ്ഞ പ്രോഡക്റ്റ് ഒരിക്കലും സേഫ് അല്ല എന്ന്. ബ്രോ ക്ക് തന്നെ അറിയാം ബ്രോ തന്നെ പറഞ്ഞു മരിക്കാനുള്ള വഴിയാണെന് .  ആദ്യം അറിയാം പ്രോഡക്റ്റ് ഒരിക്കലും സേഫ് അല്ല എന്ന്. ബ്രോ ക്ക് തന്നെ അറിയാം ബ്രോ തന്നെ പറഞ്ഞു മരിക്കാനുള്ള വഴിയാണെന് .,HUMAN
TAM_HUAI_TR_1106,ഒരുമിച്ചു സാധനങ്ങൾ വാങ്ങുമ്പോൾ എല്ലാ സാധനങ്ങളും കിട്ടാറില്ലെന്ന കംപ്ലയിന്റും ബ്രോക്കൻ പ്രോഡക്റ്റ്സും കിട്ടുന്നുണ്ടെന്ന് മിക്ക ഹിന്ദി ചാനലിൽ റിവ്യൂ പറയുന്നുണ്ട് ഒരുമിച്ചു സാധനങ്ങൾ വാങ്ങുമ്പോൾ എല്ലാ സാധനങ്ങളും കിട്ടാറില്ലെന്ന കംപ്ലയിന്റും ബ്രോക്കൻ പ്രോഡക്റ്റ്സും ഉണ്ടെന്ന് മിക്ക ഹിന്ദി ചാനലിൽ റിവ്യൂ പറയുന്നുണ്ട്,HUMAN
TAM_HUAI_TR_1107,"പൊന്നു ഭായി ആദ്യം വേണ്ടത് സർവീസ് എല്ലാ ഏരിയായിലും ഉണ്ടാവണം എന്നതാണ്, ഒരു ജില്ലയിൽ മെയിൻ ഒന്ന് രണ്ടു സ്ഥലത്തു മാത്രം ഉണ്ടായിട്ട് ആർക്കു എന്ത് പ്രയോജനം ??? പൊന്നു ഭായി ആദ്യം വേണ്ടത് സർവീസ് എല്ലാ ഏരിയായിലും ഉണ്ടാവണം എന്നതാണ്, തൃശൂർ ജില്ലയിൽ മെയിൻ ഒന്ന് രണ്ടു സ്ഥലത്തു മാത്രം ഉണ്ടായിട്ട് ആർക്കു എന്ത് പ്രയോജനം ???",HUMAN
TAM_HUAI_TR_1108,"കേരളം വിഷൻ, ഏഷ്യാനെറ്റ്  ഇവയൊക്കെയാണ് മികച്ചത്, പിന്നെ സ്പീഡും വല്യ സീനൊന്നും ഇല്ല, അങ്ങനെ നോക്കുമ്പോൾ ഇതാണ് നല്ലത്.  കേരളം വിഷൻ, ഏഷ്യാനെറ്റ് ഇവയൊക്കെയാണ് മികച്ചത്, പിന്നെ സ്പീഡും വല്യ ##വും ഇല്ല, അങ്ങനെ നോക്കുമ്പോൾ ഇതാണ് നല്ലത്.",HUMAN
TAM_HUAI_TR_1109,"വേസ്റ്റ്, ഞാൻ കണക്ഷൻ എടുത്ത ആൾ ആണ്, പറ്റ സർവീസ്, കസ്റ്റമർ കെയർ റീപ്ലേ തരില്ല, കംപ്ലാൻ്റ് ഓൺലൈൻ രജിസ്റ്റർ ചെയ്യണം.നെറ്റ് കിട്ടിയില്ലെങ്കിൽ അടുത്ത ദിവസം ആണ് സർവീസ് കാർ വരുക.  വേസ്റ്റ്, ഞാൻ കണക്ഷൻ എടുത്ത ആൾ ആണ്, പറ്റ സർവീസ്, കസ്റ്റമർ കെയർ റീപ്ലേ തരില്ല, കംപ്ലാൻ്റ് ഓൺലൈൻ രജിസ്റ്റർ ചെയ്യണം.നെറ്റ് കിട്ടിയില്ലെങ്കിൽ അടുത്ത വർഷം ആണ് സർവീസ് കാർ വരുക.",HUMAN
TAM_HUAI_TR_1110,"വളരെ ഏറെ രഹസ്യ പോളിസി ഉള്ള (കസ്റ്റമർ റിലേറ്റഡ്)കമ്പനി ആണ് എയർടെൽ,എല്ലാ കമ്പനിക്കും ഉണ്ടാകും പക്ഷെ ഇവരിൽനിന്ന് ബുദ്ധിമുട്ടുളള കൂടുതലാണ് ജനങ്ങൾക്ക് ആ അറിവ് ഉള്ളത് കൊണ്ടാണ് ഒന്നാം സ്ഥാനം എത്താത്തത്. വളരെ ഏറെ രഹസ്യ പോളിസി ഉള്ള (കസ്റ്റമർ റിലേറ്റഡ്)കമ്പനി ആണ് എയർടെൽ,എല്ലാ കമ്പനിക്കും ഉണ്ടാകും പക്ഷെ ഇവരിൽനിന്ന് വളരെ കൂടുതലാണ് ജനങ്ങൾക്ക് ആ അറിവ് ഉള്ളത് കൊണ്ടാണ് ഒന്നാം സ്ഥാനം എത്താത്തത്.",HUMAN
TAM_HUAI_TR_1111,എയർടെൽ സിം പറ്റികൾ ആണ്.... ഞാൻ ജിയോ സിം പോർട്ട്‌ ചെയ്ത് എയർടെൽ ആക്കി ബട്ട്‌ ടവർ ഇവിടെ അടുത്ത് ഉണ്ടായിട്ട് പോലും കോളിംഗ് ഇഷ്യു ആണ് നെറ്റ് വലിയാ കുഴപ്പമില്ല എയർടെൽ സിം പറ്റികൾ ആണ്.... ഞാൻ ജിയോ സിം സെറ്റ് ചെയ്ത് എയർടെൽ ആക്കി ബട്ട്‌ ടവർ ഇവിടെ അടുത്ത് ഉണ്ടായിട്ട് പോലും കോളിംഗ് ഇഷ്യു ആണ് നെറ്റ് വലിയാ കുഴപ്പമില്ല,HUMAN
TAM_HUAI_TR_1112,"ആറു വർഷങ്ങളായി , ഇപ്പോഴും ഞാൻ യൂസ് ചെയ്യുന്നത് എയർടെൽ ആണ്. നല്ല സർവീസ് എയർടെൽ പക്കാ കസ്റ്റമർ സർവീസ്സും കൂടെ ആറു വർഷങ്ങളായി , ഇപ്പോൾ ഞാൻ യൂസ് ചെയ്യുന്നത് എയർടെൽ ആണ്. നല്ല സർവീസ് എയർടെൽ പക്കാ കസ്റ്റമർ സർവീസ്സും കൂടെ",HUMAN
TAM_HUAI_TR_1113,താങ്കൾ പറഞ്ഞത് താങ്കളുടെ ഏരിയയിലെ കാര്യം മാത്രമാണ് എല്ലായിടത്തും അങ്ങനെയല്ല ഇവിടെ കേരളവിഷൻ ഫ്രീ കണക്ഷനും ഫ്രീ മോണവും ഒരു മാസവും ഫ്രീയും കൊടുക്കുന്നുണ്ട് വെറും 700 രൂപയ്ക്ക് 300 എംബി സ്പീഡിൽ അൺലിമിറ്റഡ് പ്ലാൻ ആണ് അവർ കൊടുക്കുന്നത് താങ്കൾ പറഞ്ഞത് താങ്കളുടെ ഏരിയയിലെ കാര്യം മാത്രമാണ് എല്ലായിടത്തും അങ്ങനെയല്ല ഇവിടെ കേരളവിഷൻ ഫ്രീ കണക്ഷനും ഫ്രീ മോണവും ഒരു മാസവും ഫ്രീയും കൊടുക്കുന്നുണ്ട് വെറും 700 രൂപയ്ക്ക് 300 എംബി സ്പീഡിൽ ഉള്ള പ്ലാൻ ആണ് അവർ കൊടുക്കുന്നത്,HUMAN
TAM_HUAI_TR_1114,ദയവുചെയ്ത് ഇതാരും വീട്ടിലേക്ക് (എയർടെൽ) എടുക്കരുത് നിങ്ങൾക്ക് സ്റ്റുഡിയോ പോലുള്ളവ എന്തെങ്കിലും ഉണ്ടെങ്കിൽ മാത്രം ഇതുപോലെ എടുക്കുക (അനുഭവ ഗുരു) ദയവുചെയ്ത് നിങ്ങളുടെ വീട്ടിലേക്ക് (എയർടെൽ) എടുക്കരുത് നിങ്ങൾക്ക് സ്റ്റുഡിയോ പോലുള്ളവ എന്തെങ്കിലും ഉണ്ടെങ്കിൽ മാത്രം ഇതുപോലെ എടുക്കുക (അനുഭവ ഗുരു),HUMAN
TAM_HUAI_TR_1115,ആദ്യമൊക്കെ നല്ല സ്പീഡ് ആയിരിക്കും പിന്നെ സ്പീഡ് കാണില്ല ചിലയിടത്ത് സർവീസ് വളരെ മോശമാണ് ആദ്യമൊക്കെ നല്ല സർവീസ് ആയിരിക്കും പിന്നെ സ്പീഡ് കാണില്ല ചിലയിടത്ത് സർവീസ് വളരെ മോശമാണ്,HUMAN
TAM_HUAI_TR_1116,ഭാരത് ഫൈബർ  ബിഎസ്എൻഎൽ  അതാണ് ഏറ്റവും ബെസ്റ്റ് ഭാരത് ഫൈബർ - അതാണ് ഏറ്റവും ബെസ്റ്റ്,HUMAN
TAM_HUAI_TR_1117,എയർടെലിന്റെ സർവീസ് &കസ്റ്റമർകെയർ നല്ലതാണെന്നു യൂസേഴ്സ് ആരും സമ്മതിച്ചു തരില്ല എയർടെലിന്റെ സർവീസ് &കസ്റ്റമർകെയർ നല്ലതാണെന്നു പറഞ്ഞ് ആരും സമ്മതിച്ചു തരില്ല,HUMAN
TAM_HUAI_TR_1118,വെറും തോൽവി ആണ് ഇത്... ഞാൻ യൂസ് ചെയ്തിട്ട് വേണ്ട വച്ചു... വെറും തോൽവി ആണ് . ഞാൻ യൂസ് ചെയ്തിട്ട് വേണ്ട വച്ചു...,HUMAN
TAM_HUAI_TR_1119,അൺലിമിറ്റഡ് ഇന്റർനെറ്റ് എന്ന് പറയുമ്പോൾ ശെരിക്കും അൺലിമിറ്റഡ് തന്നെ ആണോ നമ്മൾ സിമിൽ റീചാർജ് ചെയ്യുമ്പോളും അൺലിമിറ്റഡ് എന്ന് തന്നെ അല്ലെ ഇവർ പറയുന്നത്  അൺലിമിറ്റഡ് ആണ് എന്ന് പറയുമ്പോൾ ശെരിക്കും അൺലിമിറ്റഡ് തന്നെ ആണോ നമ്മൾ സിമിൽ റീചാർജ് ചെയ്യുമ്പോളും അൺലിമിറ്റഡ് എന്ന് തന്നെ അല്ലെ ഇവർ പറയുന്നത്,HUMAN
TAM_HUAI_TR_1120,കേരളത്തിൽ മണി പ്ലാൻ്റ് വളരുന്നത് കാണാൻ കഴിയും. ഇത് ഒരു ഗൂഗിൾ പേജ് ലോഡ് ചെയ്യുന്നതിനേക്കാൾ വേഗത്തിലായിരിക്കും. കേരളത്തിൽ മണി പ്ലാൻ്റ് വളരുന്നത് കാണാൻ കഴിയും. ഇത് ഒരു ഗൂഗിൾ പേജ് ലോഡ് ചെയ്യുന്ന വേഗത്തിലായിരിക്കും.,HUMAN
TAM_HUAI_TR_1121,ഞാൻ ഉപയോഗിക്കുന്നത്കേരള വിഷൻഅത് 200 ദിവസത്തിന്അതിൻറെ കൂടെ20 ദിവസം ഫ്രീ യും ഉണ്ട് ഇത് എയർടെൽ കിട്ടുമോ 60 എംബിബിഎസ് സ്പീഡ് ഉണ്ട് ഞാൻ ഉപയോഗിക്കുന്നത്കേരള വിഷൻഅത് 200 ദിവസത്തിന്അതിൻറെ കൂടെ20 ദിവസം ഫ്രീ ചാർജ് ഉണ്ട് ഇത് എയർടെൽ കിട്ടുമോ 60 എംബിബിഎസ് സ്പീഡ് ഉണ്ട്,HUMAN
TAM_HUAI_TR_1122,എയർടെൽ എടുത്ത് തോട്ടിൽ കളയാൻ ഇരിക്കുവാണ്… അത്രക്ക് തല്ലിപ്പൊളി ആണ് ഇപ്പോൾഎയർടെൽ എയർടെൽ എടുത്ത് പറഞ്ഞു കളയാൻ ഇരിക്കുവാണ്… അത്രക്ക് തല്ലിപ്പൊളി ആണ് ഇപ്പോൾഎയർടെൽ,HUMAN
TAM_HUAI_TR_1123,ഡിഫെൻസ് യൂസിങ്നു ബിഎസ്എൻഎൽ  ഉപയോഗിക്കുന്നത് സുരക്ഷയുടെ ഭാഗമായിട്ടാണ്. അല്ലാതെ ക്വാളിറ്റി ഭാഗമല്ല. പ്രൈവറ്റ് ഇലക്ട്രോണിക് കമ്മ്യൂണിക്കേഷൻ ടെക്നോളജി രാജ്യസുരക്ഷയല്ല.എന്നുള്ളത് ഓർക്കുക. ഡിഫെൻസ് യൂസിങ്നു ബിഎസ്എൻഎൽ ഉപയോഗിക്കുന്നത് സുരക്ഷയുടെ ഭാഗമായിട്ടാണ്. അല്ലാതെ ക്വാളിറ്റി ഭാഗമല്ല. പ്രൈവറ്റ് ഇലക്ട്രോണിക് കമ്മ്യൂണിക്കേഷൻ ടെക്നോളജി ##യെ ഓർക്കുക.,HUMAN
TAM_HUAI_TR_1124,ബിഎസ്എൻഎൽ സപ്പോർട്ട് ചെയ്യുന്ന കൊള്ളാം ബിഎസ്എൻഎൽ കണക്ഷൻ എടുത്തിട്ട് അവസാനം ചുറ്റി തിരിയേണ്ട അവസ്ഥയായിരിക്കും അവരാദ്യം അവരുടെ അടിസ്ഥാനം ശരിയാക്കട്ടെ  ബിഎസ്എൻഎൽ സപ്പോർട്ട് ചെയ്യുന്ന കൊള്ളാം ബിഎസ്എൻഎൽ അക്കൗണ്ട് എടുത്തിട്ട് അവസാനം ചുറ്റി തിരിയേണ്ട അവസ്ഥയായിരിക്കും അവരാദ്യം അവരുടെ അടിസ്ഥാനം ശരിയാക്കട്ടെ,HUMAN
TAM_HUAI_TR_1125,"ബിഎസ്എൻഎൽ  കൊള്ളാം എന്റെ കുറച്ച് സുഹൃത്തുക്കൾ ഉപയോഗിക്കുന്നുണ്ട്. അവർ പറഞ്ഞത്: സ്പീഡ് ഉണ്ട്, പിന്നെ എന്തെങ്കിലും പ്രശ്നം ഉണ്ടെങ്കിൽ കസ്ടമർ കെയറിൽ രെജിസ്റ്റർ ചെയ്യാം ചില്ലപ്പോ അപ്പോ തന്നെ ശരിയാവും അഥവാ ശരിയാവുന്നില്ലെങ്കിൽ അത് നമ്മുടെ സൈഡിൽ തന്നെ ഉള്ള പ്രശ്നം ആവാം ബിഎസ്എൻഎൽ കൊള്ളാം എന്റെ ചില സുഹൃത്തുക്കൾ ഉപയോഗിക്കുന്നുണ്ട്. അവർ പറഞ്ഞത്: സ്പീഡ് ഉണ്ട്, പിന്നെ എന്തെങ്കിലും പ്രശ്നം ഉണ്ടെങ്കിൽ കസ്ടമർ കെയറിൽ രെജിസ്റ്റർ ചെയ്യാം ചില്ലപ്പോ അപ്പോ തന്നെ ശരിയാവും അഥവാ ശരിയാവുന്നില്ലെങ്കിൽ അത് നമ്മുടെ സൈഡിൽ തന്നെ ഉള്ള പ്രശ്നം ആവാം",HUMAN
