ID,DATA,LABEL
TAM_HUAI_TR_916,"திரையின் பிரகாசம் மற்றும் குறைவு இரண்டும் சரியாக உள்ளன, கண்களை பாதிக்காமல் பயன்படுத்த முடிகிறது. திரையின் பிரகாசம் மற்றும் குறைவு இரண்டும் சமநிலையில் உள்ளன, கண்களை பாதிக்காமல் பயன்படுத்த முடிகிறது.",AI
TAM_HUAI_TR_917,"பேட்டரி திறன் மிக உயர் தரமானது, இதனால் அதிக நேரம் பயன்படுத்தினாலும் சூடாகி விடாமல் இருக்கிறது. பேட்டரி திறன் மிக உயர் தரமானது, இதனால் அதிக நேரம் பயன்படுத்தினாலும் சூடாகி கொண்டே இருக்கிறது.",AI
TAM_HUAI_TR_918,"இந்த மொபைல் போனின் திரை கண்ணுக்கு மிகவும் பிரகாசமாக உள்ளது, இதனால் நீண்ட நேரம் பார்க்கும்போது களைப்பு ஏற்படுகிறது. இந்த ஸ்மார்ட் போனின் திரை கண்ணுக்கு மிகவும் பிரகாசமாக உள்ளது, இதனால் நீண்ட நேரம் பார்க்கும்போது களைப்பு ஏற்படுகிறது.",AI
TAM_HUAI_TR_919,"திரையின் நிறங்கள் மிகவும் இயல்பானதாக இல்லை, சில நேரங்களில் படங்களை உண்மையானதா என்று சந்தேகமாக இருக்கிறது. திரையின் நிறங்கள் முற்றிலும் இயல்பானதாக இல்லை, சில நேரங்களில் படங்களை உண்மையானதா என்று சந்தேகமாக இருக்கிறது.",AI
TAM_HUAI_TR_920,"பேட்டரி வேகமாக காலியாகிவிடுகிறது, தினமும் இருமுறை சார்ஜ் செய்ய வேண்டியுள்ளது. பேட்டரி முழுவதும் காலியாகிவிடுகிறது, தினமும் இருமுறை சார்ஜ் செய்ய வேண்டியுள்ளது.",AI
TAM_HUAI_TR_921,"பேட்டரி சார்ஜ் ஆக எடுக்கக்கூடிய நேரம் மிகவும் அதிகமாக உள்ளது, இது சிரமத்தை ஏற்படுத்துகிறது. பேட்டரி சார்ஜ் ஆக எடுக்கக்கூடிய நேரம் மிகவும் அதிகமாக உள்ளது, இது சிக்கலை ஏற்படுத்துகிறது.",AI
TAM_HUAI_TR_922,"மொபைல் போனின் திரை வெளிச்சத்தில் தெளிவாக இல்லை, வெயிலில் படிக்க மிகவும் கஷ்டமாக உள்ளது. மொபைல் போனின் திரை வெளிச்சத்தில் வெளிச்சம் இல்லை, வெயிலில் படிக்க மிகவும் கஷ்டமாக உள்ளது.",AI
TAM_HUAI_TR_923,"பேட்டரி வாழ்க்கை குறைவாக உள்ளது, சில மணி நேரம் தான் நீடிக்கிறது. பேட்டரி வாழ்க்கை குறைவாக உள்ளது, சில நிமிட நேரம் தான் நீடிக்கிறது.",AI
TAM_HUAI_TR_924,"திரையின் சுருக்கமான வடிவம் காரணமாக, சில செயலிகளை சரியாகப் பயன்படுத்த முடியவில்லை. திரையின் சுருக்கமான தோற்றம் காரணமாக, சில செயலிகளை சரியாகப் பயன்படுத்த முடியவில்லை.",AI
TAM_HUAI_TR_925,"பேட்டரி சார்ஜ் போது சூடாகி விடுகிறது, இது கவலை அளிக்கிறது. பேட்டரி எரியும் போது சூடாகி விடுகிறது, இது கவலை அளிக்கிறது.",AI
TAM_HUAI_TR_926,"திரையின் ஒளி தானாகவே மாறும், இதனால் எப்போதும் கைமுறையாக சரிசெய்ய வேண்டியதுதான். திரையின் ஒளி தானாகவே மாறும், இதனால் அதை கைமுறையாக சரிசெய்ய வேண்டியதுதான்.",AI
TAM_HUAI_TR_927,"பேட்டரி சார்ஜ் தாறுமாறாக குறைகிறது, பயன்பாட்டு நேரம் அதிகரிக்க முடியவில்லை. பேட்டரி சார்ஜ் தாறுமாறாக குறைகிறது, பயன்பாட்டு நேரம் குறைக்க முடியவில்லை.",AI
TAM_HUAI_TR_928,"லாப்டாப்பின் திரை கண்ணுக்கு மிகவும் பிரகாசமாக உள்ளது, இதனால் நீண்ட நேரம் பார்க்கும்போது களைப்பு ஏற்படுகிறது. லாப்டாப்பின் திரை கண்ணுக்கு மிகவும் பிரகாசமாக உள்ளது, இதனால் அதிக நேரம் பார்க்கும்போது களைப்பு ஏற்படுகிறது.",AI
TAM_HUAI_TR_929,"திரையின் நிறங்கள் இயல்பாக இல்லை, வேலை செய்வதற்கு அல்லது படங்களைத் திருத்துவதற்கு அவ்வளவு உதவியாக இல்லை. திரையின் நிறங்கள் இயல்பாக இல்லை, கிளிக் செய்வதற்கு அல்லது படங்களைத் திருத்துவதற்கு அவ்வளவு உதவியாக இல்லை.",AI
TAM_HUAI_TR_930,"பேட்டரி வாழ்க்கை குறைவாக உள்ளது, சில மணி நேரமே நீடிக்கிறது. பேட்டரி வாழ்க்கை குறைவாக உள்ளது, சில மணி நேரம் நீடிக்கிறது.",AI
TAM_HUAI_TR_931,"பேட்டரி வேகமாக சார்ஜ் ஆகாது, வேலைநேரத்தில் சார்ஜ் செய்வது சிரமமாக இருக்கிறது. பேட்டரி வேகமாக சார்ஜ் ஆகாது, வேலைநேரத்தில் சார்ஜ் செய்வதும் சிரமமாக இருக்கிறது.",AI
TAM_HUAI_TR_932,"லாப்டாப்பின் திரை வெளிச்சத்தில் தெளிவாக இல்லை, வெளியில் பயன்படுத்துவது மிகவும் கஷ்டமாக உள்ளது. லாப்டாப்பின் திரை வெளிச்சத்தில் இருப்பது இல்லை, வெளியில் பயன்படுத்துவது மிகவும் கஷ்டமாக உள்ளது.",AI
TAM_HUAI_TR_933,"பேட்டரி சார்ஜ் போது சூடாகி விடுகிறது, இது பாதுகாப்பு சிக்கல்களை ஏற்படுத்துகிறது. பேட்டரி சார்ஜ் போது சூடாகி விடுகிறது, இதனால் பாதுகாப்பு சிக்கல்களை ஏற்படுத்துகிறது.",AI
TAM_HUAI_TR_934,"திரையின் தீர்மானம்  குறைவாக உள்ளது, துல்லியமான படங்களை பார்க்க முடியவில்லை. திரையின் தீர்மானம் குறைவாக உள்ளது, துல்லியமான படங்களை எடுக்க முடியவில்லை.",AI
TAM_HUAI_TR_935,"பேட்டரி சார்ஜ் தாறுமாறாக குறைகிறது, வேலை செய்யும் போது மொத்தம் நிறுத்தப்படலாம். பேட்டரி சார்ஜ் தாறுமாறாக குறைகிறது, வேலை செய்யும் போது அது நிறுத்தப்படலாம்.",AI
TAM_HUAI_TR_936,"திரையின் பார்வை கோணம்  சரியாக இல்லை, சில கோணங்களில் பார்க்கும்போது நிறங்கள் மாறிப்போகின்றன. திரையின் பார்க்கும் கோணம் சரியாக இல்லை, சில கோணங்களில் பார்க்கும்போது நிறங்கள் மாறிப்போகின்றன.",AI
TAM_HUAI_TR_937,"பேட்டரி வாழ்க்கை குறைவாக இருப்பதால், தொடர்ச்சியாக உபயோகிக்க முடியவில்லை, சார்ஜ் தேவைப்படுகிறது. பேட்டரி வாழ்க்கை குறைவாக இருப்பதால் தொடர்ச்சியாக உபயோகிக்க முடியவில்லை, சார்ஜ் தேவைப்படுகிறது.",AI
TAM_HUAI_TR_938,லாப்டாப்பின் திரை மிகத் துல்லியமானது மற்றும் நன்றாகக் காணப்படுகிறது. லாப்டாப்பின் திரை மிகவும் துல்லியமானது மற்றும் நன்றாகக் காணப்படுகிறது.,AI
TAM_HUAI_TR_939,"திரையின் நிறங்கள் மிக இயல்பாகவும், அழகாகவும் உள்ளன, படம் பார்க்கும் போது மிகவும் அற்புதமாக உள்ளது. திரையின் நிறங்கள் மிகவும் இயல்பாகவும், அழகாகவும் உள்ளன, படம் பார்க்கும் போது மிகவும் அற்புதமாக உள்ளது.",AI
TAM_HUAI_TR_940," திரையின் தீர்மானம்  உயரமானது, இதனால் படங்கள் மற்றும் வீடியோக்கள் மிகத் துல்லியமாகத் தெரிகின்றன. திரையின் தீர்மானம் உயரமானது, இதனால் படங்கள் மற்றும் வீடியோக்கள் மிகத் தெளிவாகத் தெரிகின்றன.",AI
TAM_HUAI_TR_941,"திரையின் பார்வை கோணம்  மிகச் சிறப்பாக உள்ளது, எந்தக் கோணத்தில் பார்த்தாலும் நிறங்கள் மாறுவதில்லை. திரையின் பார்வை கோணம் மிகச் சிறப்பாக உள்ளது, எந்தக் கோணத்தில் இருந்தாலும் நிறங்கள் மாறுவதில்லை.",AI
TAM_HUAI_TR_942," திரையின் பிரகாசம்  மிக நன்றாக உள்ளது, வெளிச்சத்தில் கூட சரியாகப் படிக்க முடிகிறது. திரையின் பிரகாசம் மிக நன்றாக உள்ளது, வெளிச்சத்தில் கூட நம்மால் படிக்க முடிகிறது.",AI
TAM_HUAI_TR_943," பேட்டரி நீண்ட நேரம் நீடிக்கிறது, முழு நாளும் சார்ஜ் செய்யாமல் பயன்படுத்த முடிகிறது. பேட்டரி நீண்ட நாள் நீடிக்கிறது, முழு நாளும் சார்ஜ் செய்யாமல் பயன்படுத்த முடிகிறது.",AI
TAM_HUAI_TR_944,"பேட்டரி விரைவாக சார்ஜ் ஆகிறது, இதனால் பணிகளை விரைவாக தொடர முடிகிறது. பேட்டரி தானாக சார்ஜ் ஆகிறது, இதனால் பணிகளை விரைவாக தொடர முடிகிறது.",AI
TAM_HUAI_TR_945," பேட்டரி மிக நீண்ட நேரம் பயன்படுத்தினாலும் சூடேறாமல் இருக்கிறது, இது மிகவும் வசதியாக உள்ளது. பேட்டரி மிக நீண்ட நேரம் பயன்படுத்தினாலும் சரியாக இருக்கிறது, இது மிகவும் வசதியாக உள்ளது.",AI
TAM_HUAI_TR_946,"பேட்டரி வாழ்க்கை நீண்டது, பயணங்களில் சார்ஜ் பற்றிய கவலை இல்லாமல் கொண்டு செல்ல முடிகிறது. பேட்டரி ஆயுள் நீண்டது, பயணங்களில் சார்ஜ் பற்றிய கவலை இல்லாமல் கொண்டு செல்ல முடிகிறது.",AI
TAM_HUAI_TR_947," நீண்ட பேட்டரி வாழ்க்கையுடன், லாப்டாப்பை தொடர்ச்சியாக வேலை செய்வதற்கு பயன்படுத்த முடிகிறது. நீண்ட நாள் வாழ்க்கையுடன், லாப்டாப்பை தொடர்ச்சியாக வேலை செய்வதற்கு பயன்படுத்த முடிகிறது.",AI
TAM_HUAI_TR_948,இந்த கைப்பையின் வடிவமைப்பு மிகவும் நவீனமாகவும் அழகாகவும் இருக்கிறது. இந்த கைப்பையின் அமைப்பு மிகவும் நவீனமாகவும் அழகாகவும் இருக்கிறது.,AI
TAM_HUAI_TR_949," இந்த கைப்பையில் பெரிய அளவிலான இடம் உள்ளது, எனக்கு தேவையான அனைத்தையும் எளிதாக வைத்துக்கொள்ள முடிகிறது. இந்த இடத்தில் பெரிய அளவிலான இடம் உள்ளது, எனக்கு தேவையான அனைத்தையும் எளிதாக வைத்துக்கொள்ள முடிகிறது.",AI
TAM_HUAI_TR_950,"இந்த கைப்பை மிகவும் திண்மையானது, இதனால் நீண்ட காலத்திற்கு பயன்படுத்தக்கூடியது. இந்த மரம் மிகவும் திண்மையானது, இதனால் நீண்ட காலத்திற்கு பயன்படுத்தக்கூடியது.",AI
TAM_HUAI_TR_951,"கைப்பையின் பொருள் மிக உயர்தரமானது, இது நீண்ட நாள் வரை சீராக இருக்கும். கைப்பையின் பொருள் மிக உயர்தரமானது, இது நீண்ட நாள் வரை பயன்பாட்டில் இருக்கும்.",AI
TAM_HUAI_TR_952,"பல வண்ணங்களில் கிடைக்கிறது, எனது அனைத்து ஆடைகளோடும் பொருந்துகிறது. பல வண்ணங்களில் இருக்கும் எனது அனைத்து ஆடைகளோடும் பொருந்துகிறது.",AI
TAM_HUAI_TR_953," இந்த கைப்பை மிகவும் எளிதாக தூக்கிக்கொண்டு செல்லலாம், இது மிகவும் வசதியாக உள்ளது. இந்த கைப்பை மிகவும் எளிதாக எடுத்துச் செல்லலாம், இது மிகவும் வசதியாக உள்ளது.",AI
TAM_HUAI_TR_954,"கைப்பையில் பல பாக்கெட்கள் உள்ளன, இதனால் சிறு பொருட்களை தனித்தனியாக வைத்துக்கொள்ள முடிகிறது. கைப்பையில் பல துளைகள் உள்ளன, இதனால் சிறு பொருட்களை தனித்தனியாக வைத்துக்கொள்ள முடிகிறது.",AI
TAM_HUAI_TR_955,"இந்த பிராண்ட் மிகவும் நம்பகமானது, எனக்கு அதன் தரம் மீது முழுமையான நம்பிக்கை உள்ளது. இந்த பிராண்ட் மிகவும் நம்பகமானது, எனக்கு அதன் தரம் மீது முழுமையான மரியாதை உள்ளது.",AI
TAM_HUAI_TR_956,இந்த கைப்பை எனக்கு ஒரு நவீன மற்றும் அழகான தோற்றத்தை வழங்குகிறது. இந்த கைப்பை எனக்கு ஒரு நவீன மற்றும் புதுமையான தோற்றத்தை வழங்குகிறது.,AI
TAM_HUAI_TR_957,"இந்த கைப்பை சமையல் சாப்பிடும் போது மிக வசதியாகவும், நடைமுறையிலும் இருக்கிறது. இந்த கைப்பை சமையல் செய்யும் போது மிக வசதியாகவும், நடைமுறையிலும் இருக்கிறது.",AI
TAM_HUAI_TR_958,"இந்த கைப்பையின் மெட்ரியல் தரம் மிகவும் குறைவாக உள்ளது, விரைவில் பழுதடைகிறது. இந்த கைப்பையின் மெட்ரியல் தரம் மிக குறைவாக உள்ளது, விரைவில் பழுதடைகிறது.",AI
TAM_HUAI_TR_959,"கைப்பையின் இட அளவு மிகவும் குறைவாக உள்ளது, எனக்கு தேவையான அனைத்தையும் வைத்துக்கொள்ள முடியவில்லை. கைப்பையின் இட ##வசதி மிகவும் குறைவாக உள்ளது, எனக்கு தேவையான அனைத்தையும் வைத்துக்கொள்ள முடியவில்லை.",AI
TAM_HUAI_TR_960,"கைப்பை அழகாகவே இருந்தாலும், மிகவும் செயல்படாததாய் இருக்கிறது. கைப்பை அழகாகவே இருந்தாலும், மிகவும் கடினமாக இருக்கிறது.",AI
TAM_HUAI_TR_961," கைப்பையில் இடைப்பட்டைகள்  இல்லாததால், சிறு பொருட்களை தனித்தனியாக வைத்துக்கொள்ள முடியவில்லை. கைப்பையில் தண்ணீர் இல்லாததால், சிறு பொருட்களை தனித்தனியாக வைத்துக்கொள்ள முடியவில்லை.",AI
TAM_HUAI_TR_962,"கைப்பை மிகவும் இலகுவாக இருந்தாலும், தீவிரமாக பயன்படுத்த முடியாது. கைப்பை பயன்படுத்த இலகுவாக இருந்தாலும், தீவிரமாக பயன்படுத்த முடியாது.",AI
TAM_HUAI_TR_963,கைப்பையின் நிறங்கள் விரைவில் கலைந்து விடுகின்றன. கைப்பையின் நிறங்கள் விரைவில் மறைந்து விடுகின்றன.,AI
TAM_HUAI_TR_964,"கைப்பை மிகவும் சிரமமாக தூக்கி செல்வது, காரணம் அதன் கைப்பிடிகள் மிருதுவாக இல்லை. கைப்பை மிகவும் சிரமமாக தூக்கி செல்வது, ஏனெனில் அதன் கைப்பிடிகள் மிருதுவாக இல்லை.",AI
TAM_HUAI_TR_965,"இந்த பிராண்ட் மிக குறைவான தரத்தை கொண்டுள்ளது, நம்பகமில்லாமல் இருக்கிறது. இந்த பிராண்ட் மிக குறைவான மதிப்பை கொண்டுள்ளது, நம்பகமில்லாமல் இருக்கிறது.",AI
TAM_HUAI_TR_966, கைப்பையின் அடைப்புகள் அடிக்கடி பழுதடைகின்றன. கைப்பையின் பகுதிகள் அடிக்கடி பழுதடைகின்றன.,AI
TAM_HUAI_TR_967,"இந்த கைப்பை நீண்ட காலத்திற்கு பயன்படுத்த முடியாது, விரைவில் பழுது பார்க்க வேண்டும். இந்த கைப்பை நீண்ட காலத்திற்கு பயன்படுத்த ##ாமல் விரைவில் பழுது பார்க்க வேண்டும்.",AI
TAM_HUAI_TR_968,"ஹெட்ஸெட்டின் ஒலித் தரம் மிகவும் குறைவாக உள்ளது, அதிர்வொலி மிகவும் தெளிவாக இல்லை. ஹெட்ஸெட்டின் ஒலித் தரம் மிகக் குறைவாக உள்ளது, அதிர்வொலி மிகவும் தெளிவாக இல்லை.",AI
TAM_HUAI_TR_969,"ஹெட்ஸெட்டின் பேட்டரி வாழ்க்கை குறைவாக உள்ளது, விரைவில் சார்ஜ் தேவைப்படுகிறது. ஹெட்ஸெட்டின் பேட்டரி திறன் குறைவாக உள்ளது, விரைவில் சார்ஜ் தேவைப்படுகிறது.",AI
TAM_HUAI_TR_970," பயன்படுத்தும் போது, பின்புறம் இருந்து அதிக இரைச்சல் (background noise) வருகிறது. பயன்படுத்தும் போது, பின்புறம் இருந்து பெரும் இரைச்சல் (background noise) வருகிறது.",AI
TAM_HUAI_TR_971,"காதுகளில் நன்றாக உட்கார்வதில்லை, நீண்ட நேரம் பயன்படுத்தும்போது உபயோகத்தில் சிரமம் உண்டாகிறது. காதுகளில் நன்றாக உட்கார்வதில்லை, நீண்ட நேரம் பயன்படுத்தும்போது மிகுந்த சிரமம் உண்டாகிறது.",AI
TAM_HUAI_TR_972,"ஹெட்ஸெட் இணைப்பு (connection) அடிக்கடி துண்டிக்கிறது, இது மிகுந்த தொந்தரவாக இருக்கிறது. ஹெட்ஸெட் இணைப்பு (connection) அடிக்கடி துண்டிக்கிறது, இது மிகுந்த பயனுள்ளதாக இருக்கிறது.",AI
TAM_HUAI_TR_973," ஹெட்ஸெட்டின் மைக்ரோபோன் தரம் மிகவும் குறைவாக உள்ளது, குரல் தெளிவாக கேட்கவில்லை. ஹெட்ஸெட்டின் மைக்ரோபோன் திறன் மிகவும் குறைவாக உள்ளது, குரல் தெளிவாக கேட்கவில்லை.",AI
TAM_HUAI_TR_974,"ஹெட்ஸெட் மிகவும் ஆழமாக உள்ளது, எடைக்கூடியது என்பதால் வெகு நேரம் அணிந்து வைக்க முடியவில்லை. ஹெட்ஸெட் மிகவும் ஆழமாக உள்ளது, எடைக்கூடியது என்பதால் நீண்ட நேரம் அணிந்து வைக்க முடியவில்லை.",AI
TAM_HUAI_TR_975,"ஹெட்ஸெட் சார்ஜ் ஆக எடுக்கக்கூடிய நேரம் அதிகமாக உள்ளது, வேகமாக சார்ஜ் ஆகவில்லை. ஹெட்ஸெட் சார்ஜ் ஆக எடுக்கக்கூடிய நேரம் அதிகமாக இருந்ததால் வேகமாக சார்ஜ் ஆகவில்லை.",AI
TAM_HUAI_TR_976,"ஹெட்ஸெட்டில் ஒலி வெளியேறுவதால், அருகிலுள்ளவர்கள் கேட்கமுடிகிறது. ஹெட்ஸெட்டில் இருந்து வெளியேறுவதால், அருகிலுள்ளவர்கள் கேட்கமுடிகிறது.",AI
TAM_HUAI_TR_977,"ஹெட்ஸெட்டின் மெட்ரியல் தரம் மிகவும் குறைவாக உள்ளது, சில நாட்களில்மேல் விரைவில் பழுதடைகிறது. ஹெட்ஸெட்டின் மெட்ரியல் தரம் மிகக் குறைவாக உள்ளது, சில நாட்களில்மேல் விரைவில் பழுதடைகிறது.",AI
TAM_HUAI_TR_978,"படுக்கைத் திரையின் பொருள் மிக மெல்லியது, சில முறை விற்ற பிறகு விரைவில் கிழிந்து விடுகிறது. படுக்கைத் திரையின் பொருள் மிக மெல்லியது, சில முறை விற்ற பின் விரைவில் கிழிந்து விடுகிறது.",AI
TAM_HUAI_TR_979,"படுக்கைத் திரையின் நிறம், சில முறை சுத்தம் செய்த பிறகு, விரைவில் கலைந்து விடுகிறது. படுக்கைத் திரையின் நிறம், சில முறை சுத்தம் செய்யப்பட்ட பிறகு, விரைவில் கலைந்து விடுகிறது.",AI
TAM_HUAI_TR_980,"படுக்கைத் திரையின் பொருள் மிக அதிகம் விரைவில் சுருங்குகிறது. படுக்கைத் திரையின் பொருள் , அதிகம் விரைவில் சுருங்குகிறது.",AI
TAM_HUAI_TR_981," படுக்கைத் திரை மெல்லியதான மேட்டர் காரணமாக, தூங்கும் போது சரியான சுகமளிக்காது. படுக்கைத் திரை மெல்லியதான மேட்டர் காரணமாக, பார்க்கும் போது சரியான சுகமளிக்காது.",AI
TAM_HUAI_TR_982,"படுக்கைத் திரையின் அளவு, பெரிய படுக்கைக்குச் சரியாக பொருந்தாது. படுக்கைத் திரையின் அளவு, பெரிய படுக்கைக்குச் சரிவர பொருந்தாது.",AI
TAM_HUAI_TR_983,படுக்கைத் திரையின் நிறப்பொருள்  கையிலிருந்து மற்றும் உடலில் இருந்து ஒழியும்போது அச்சுறுத்துகிறது. படுக்கைத் திரையின் மேற்பரப்பு கையிலிருந்து மற்றும் உடலில் இருந்து ஒழியும்போது அச்சுறுத்துகிறது.,AI
TAM_HUAI_TR_984,"படுக்கைத் திரையை துவைத்த பிறகு, அதன் வடிவம் மற்றும் அமைப்பு மாறிவிடுகிறது. படுக்கைத் திரையை துவைத்த பிறகு அதன் வடிவம் மற்றும் அமைப்பு மாறிவிடுகிறது.",AI
TAM_HUAI_TR_985,"இந்த பிராண்ட் விலை அதிகமாக இருந்தாலும், தரம் குறைவாகவே உள்ளது. இந்த பிராண்ட் விலை அதிகமாக இருப்பதால் தரம் குறைவாகவே உள்ளது.",AI
TAM_HUAI_TR_986," சில முறை பயன்படுத்திய பிறகு, படுக்கைத் திரையின் கயிறுகள்  வெளியில் தெரிய ஆரம்பிக்கின்றன. சில முறை ##களுக்குப் பிறகு, படுக்கைத் திரையின் கயிறுகள் வெளியில் தெரிய ஆரம்பிக்கின்றன.",AI
TAM_HUAI_TR_987,"படுக்கைத் திரையின் மேல் மிக விரைவில் மஞ்சள் பழுப்பு புள்ளிகள்  தோன்றுகின்றன, எளிதில் சுத்தம் செய்ய முடியாது. படுக்கைத் திரையின் மேல் மிக விரைவில் மஞ்சள் பழுப்பு நிறம் தோன்றுகின்றன, எளிதில் சுத்தம் செய்ய முடியாது.",AI
TAM_HUAI_TR_988,தொடர்புடைய கிருமி நீக்கிகள்: குழந்தைகளுக்காக வடிவமைக்கப்பட்ட கிருமி நீக்கிகள் சில நேரங்களில் மூக்கு எரிச்சலையைக் கொண்டிருக்கின்றன. தொடர்புடைய கிருமி நீக்கிகள்: குழந்தைகளுக்காக வடிவமைக்கப்பட்ட தொற்று நீக்கிகள் சில நேரங்களில் மூக்கு எரிச்சலையைக் கொண்டிருக்கின்றன.,AI
TAM_HUAI_TR_989,"சில குழந்தை துடைப்பிகள் ரசியல் அல்லாத வகையில் இருக்கின்றன, குழந்தைகளின் தோலை எரிச்சலடையச் செய்கின்றன. சில குழந்தை துடைப்பிகள் ரசியல் தூண்டும் வகையில் இருக்கின்றன, குழந்தைகளின் தோலை எரிச்சலடையச் செய்கின்றன.",AI
TAM_HUAI_TR_990,"சில குழந்தை பராமரிப்பு க்ரீம்கள் மிகுந்த ரசாயனங்களை கொண்டுள்ளன, இது குளிர் பாதிப்பை ஏற்படுத்தும். சில குழந்தை அழகு க்ரீம்கள் மிகுந்த ரசாயனங்களை கொண்டுள்ளன, இது குளிர் பாதிப்பை ஏற்படுத்தும்.",AI
TAM_HUAI_TR_991,"குழந்தை பவுடர் தோல் உலர்த்துவதற்கும், நெஞ்சில் பிரச்சனைகளை உண்டாக்குவதற்கும் வாய்ப்பு உள்ளது. குழந்தை பவுடர் தோல் உலர்த்துவதற்கும், நெஞ்சில் பிரச்சனைகளை ஏற்படுத்தும் வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_992,"குழந்தை குளியல் சாமான்கள் சிலவற்றில் அதிகமான சோப்பு கலக்கப்பட்டுள்ளது, இதனால் குழந்தையின் தோல் உலர்கிறது. குழந்தை குளியல் சாமான்கள் சிலவற்றில் அதிகமான சோப்பு கலக்கப்பட்டுள்ளது, இதனால் குழந்தைகளின் தோல் உலர்கிறது.",AI
TAM_HUAI_TR_993,"சில குழந்தை எண்ணெய்களில் உள்ள வாசனை பொருட்கள் குழந்தையின் தோலில் எரிச்சலை ஏற்படுத்துகின்றன. சில குழந்தை எண்ணெய்களில் உள்ள வாசனை பொருட்கள் , தோலில் எரிச்சலை ஏற்படுத்துகின்றன.",AI
TAM_HUAI_TR_994,"குழந்தை ஷாம்பூ சிலவற்றில் அதிகமான ரசாயனங்கள் உள்ளன, இது கண்களில் எரிச்சலை ஏற்படுத்தும். குழந்தை ஷாம்பூ சிலவற்றில் அதிகமான ரசாயனங்கள் உள்ளன, இது கண்களில் பாதிப்பை ஏற்படுத்தும்.",AI
TAM_HUAI_TR_995,"பார்பிங் துணி தரம் குறைவாக இருப்பதால், அடிக்கடி கிழிந்து விடுகிறது. பார்பிங் துணி தரம் குறைவாக இருப்பதால், அடிக்கடி உடைந்து விடுகிறது.",AI
TAM_HUAI_TR_996,"குழந்தை நக நறுக்கிகள் மிக குறைவான தரத்தில் இருக்கின்றன, பாதிப்பை ஏற்படுத்தலாம். குழந்தை ##களுக்கான நறுக்கிகள் மிக குறைவான தரத்தில் இருக்கின்றன, பாதிப்பை ஏற்படுத்தலாம்.",AI
TAM_HUAI_TR_997," குழந்தை பாட்டில் தரம் குறைவான பிளாஸ்டிக் பயன்படுத்தப்படுகிறது, இது ஆரோக்கியத்திற்கு மோசமாக இருக்கலாம். குழந்தை பாட்டில் தரம் குறைவான ##தாக பயன்படுத்தப்படுகிறது, இது ஆரோக்கியத்திற்கு மோசமாக இருக்கலாம்.",AI
TAM_HUAI_TR_998,"சில பாலூட்டிகளில் தேய்மானம் ஏற்பட வாய்ப்பு உள்ளது, குழந்தை உண்டான பிறகு உடைய வாய்ப்பு உள்ளது. சில பாலூட்டிகளில் தேய்மானம் உடைய வாய்ப்பு உள்ளது, குழந்தை உண்டான பிறகு உடைய வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_999,"பாட்டில் பிரஷ் தரம் குறைவானது, அடிக்கடி கிழிந்து விடுகிறது. பாட்டில் பிரஷ் தரம் குறைந்து அடிக்கடி கிழிந்து விடுகிறது.",AI
TAM_HUAI_TR_1000,"குழந்தைகளுக்கான நீச்சல் குளம் தரம் குறைவானது, உடனே காற்று வெளியேற வாய்ப்பு உள்ளது. குழந்தைகளுக்கான நீச்சல் குளம் தரம் குறைவானது, உடனே காற்று வெளியேற வசதி உள்ளது.",AI
TAM_HUAI_TR_1001,"தோல் பராமரிப்பு துணி: சில தோல் பராமரிப்பு துணிகள், குழந்தையின் நெஞ்சில் பிரச்சனைகளை ஏற்படுத்துகின்றன. தோல் பாதுகாப்பு துணி: சில தோல் பராமரிப்பு துணிகள், குழந்தையின் நெஞ்சில் பிரச்சனைகளை ஏற்படுத்துகின்றன.",AI
TAM_HUAI_TR_1002, குளியல் துவைப்பு பிறகு குழந்தையின் தோலில் எரிச்சலை ஏற்படுத்துகின்றது. குளியல் துவைப்பு பிறகு குழந்தையின் தோலில் தாக்கத்தை ஏற்படுத்துகின்றது.,AI
TAM_HUAI_TR_1003,"குழந்தை லோஷன் சிலவற்றில் மிகுந்த ரசாயனங்கள் உள்ளன, இது தோலில் ஒவ்வாமையை ஏற்படுத்தும். குழந்தை லோஷன் உணவுகளில் மிகுந்த ரசாயனங்கள் உள்ளன, இது தோலில் ஒவ்வாமையை ஏற்படுத்தும்.",AI
TAM_HUAI_TR_1004," சில சூடாக்கல் பாட்டில்களில் உள்ள திடப்படுத்தப்பட்ட பிளாஸ்டிக், சூடுபடுத்தும்போது துர்நாற்றத்தை உண்டாக்குகின்றது. சில பிளாஸ்டிக் பாட்டில்களில் உள்ள திடப்படுத்தப்பட்ட பிளாஸ்டிக், சூடுபடுத்தும்போது துர்நாற்றத்தை உண்டாக்குகின்றது.",AI
TAM_HUAI_TR_1005,"குழந்தை குளியல் செட்: தரம் குறைவானது, உடனே பழுதடையும் வாய்ப்பு உள்ளது. குழந்தை குளியல் அறை தரம் குறைவானது, உடனே பழுதடையும் வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_1006,"நல்லுண்ணி குழந்தையின் அசைவுகளை சரியாக கண்டறியாது, இதனால் பாதுகாப்பு சிக்கல்கள் ஏற்படலாம். நல்லுண்ணி குழந்தையின் அசைவுகளை சரியாக கண்டறியாது, இதனால் கற்றல் சிக்கல்கள் ஏற்படலாம்.",AI
